CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,Segment,CLV,AOV
15508.0,189,6,997.11,1,5,4,Loyal,997.11,166.185
15510.0,331,1,250.0,1,1,2,Lost,250.0,250.0
15511.0,12,5,899.53,5,4,3,Loyal,899.53,179.906
15512.0,156,2,121.0,2,2,1,Lost,121.0,60.5
15513.0,33,19,14697.62,4,5,5,Champions,14697.62,773.5589473684211
15514.0,12,11,4127.06,5,5,5,Champions,4127.06,375.1872727272728
15516.0,45,3,62.43,3,3,1,Lost,62.43,20.81
15517.0,233,1,267.03,1,1,2,Lost,267.03,267.03
15518.0,64,8,1927.6,3,5,4,Loyal,1927.6,240.95
15520.0,2,1,343.5,5,1,2,New,343.5,343.5
15521.0,40,8,2954.55,3,5,5,Loyal,2954.55,369.31875
15522.0,33,2,398.84,4,2,2,Lost,398.84,199.42
15523.0,84,1,389.93,2,1,2,Lost,389.93,389.93
15524.0,25,1,440.0,4,1,2,New,440.0,440.0
15525.0,2,3,821.77,5,3,3,Potential,821.77,273.92333333333335
15526.0,33,2,148.44,4,2,1,Lost,148.44,74.22
15527.0,19,8,2373.98,4,5,5,Champions,2373.98,296.7475
15528.0,254,1,215.22,1,1,1,Lost,215.22,215.22
15529.0,23,11,3818.77,4,5,5,Champions,3818.77,347.1609090909091
15530.0,22,4,1502.3500000000001,4,4,4,Champions,1502.3500000000001,375.58750000000003
15531.0,8,2,1976.89,5,2,4,Potential,1976.89,988.445
15532.0,25,4,1576.68,4,4,4,Champions,1576.68,394.17
15533.0,19,3,771.67,4,3,3,Potential,771.67,257.2233333333333
15535.0,173,4,524.8,2,4,3,Loyal,524.8,131.2
15537.0,163,1,110.92,2,1,1,Lost,110.92,110.92
15539.0,7,1,538.46,5,1,3,New,538.46,538.46
15540.0,11,1,185.22,5,1,1,New,185.22,185.22
15541.0,114,1,79.18,2,1,1,Lost,79.18,79.18
15543.0,288,1,116.48,1,1,1,Lost,116.48,116.48
15544.0,9,9,2544.41,5,5,5,Champions,2544.41,282.7122222222222
15545.0,54,2,292.71999999999997,3,2,2,Lost,292.71999999999997,146.35999999999999
15547.0,7,14,4890.95,5,5,5,Champions,4890.95,349.3535714285714
15549.0,77,3,1658.96,2,3,4,At-Risk,1658.96,552.9866666666667
15550.0,4,4,575.63,5,4,3,Loyal,575.63,143.9075
15551.0,37,1,436.06,3,1,2,Lost,436.06,436.06
15552.0,217,1,90.12,1,1,1,Lost,90.12,90.12
15553.0,60,1,417.43,3,1,2,Lost,417.43,417.43
15554.0,278,1,217.2,1,1,1,Lost,217.2,217.2
15555.0,12,16,4784.42,5,5,5,Champions,4784.42,299.02625
15556.0,24,1,268.52,4,1,2,New,268.52,268.52
15557.0,29,1,473.65000000000003,4,1,3,New,473.65000000000003,473.65000000000003
15561.0,12,4,800.5899999999999,5,4,3,Loyal,800.5899999999999,200.14749999999998
15562.0,352,1,134.55,1,1,1,Lost,134.55,134.55
15563.0,22,4,1374.94,4,4,4,Champions,1374.94,343.735
15565.0,50,2,173.16000000000003,3,2,1,Lost,173.16000000000003,86.58000000000001
15567.0,19,1,186.01,4,1,1,New,186.01,186.01
15568.0,3,3,758.29,5,3,3,Potential,758.29,252.76333333333332
15569.0,104,5,1370.76,2,4,4,Loyal,1370.76,274.152
15570.0,7,12,4161.27,5,5,5,Champions,4161.27,346.77250000000004
15571.0,12,4,640.53,5,4,3,Loyal,640.53,160.1325
15572.0,5,7,2488.05,5,5,5,Champions,2488.05,355.4357142857143
15573.0,32,2,579.4,4,2,3,Potential,579.4,289.7
15574.0,178,4,648.36,2,4,3,Loyal,648.36,162.09
15576.0,38,1,895.67,3,1,3,Lost,895.67,895.67
15577.0,151,3,223.93,2,3,1,At-Risk,223.93,74.64333333333333
15578.0,162,1,127.1,2,1,1,Lost,127.1,127.1
15579.0,69,2,348.6,3,2,2,Lost,348.6,174.3
15581.0,121,13,3658.15,2,5,5,Loyal,3658.15,281.3961538461539
15582.0,25,3,682.9100000000001,4,3,3,Potential,682.9100000000001,227.63666666666668
15584.0,24,4,706.97,4,4,3,Loyal,706.97,176.7425
15585.0,177,1,455.3,2,1,2,Lost,455.3,455.3
15587.0,50,4,913.68,3,4,4,Loyal,913.68,228.42
15589.0,256,3,478.53,1,3,3,At-Risk,478.53,159.51
15592.0,47,1,388.58,3,1,2,Lost,388.58,388.58
15593.0,71,1,199.8,3,1,1,Lost,199.8,199.8
15594.0,16,5,1721.98,4,4,4,Champions,1721.98,344.396
15596.0,101,5,1350.77,2,4,4,Loyal,1350.77,270.154
15597.0,35,1,324.57,3,1,2,Lost,324.57,324.57
15598.0,53,1,240.68,3,1,1,Lost,240.68,240.68
15599.0,27,2,746.14,4,2,3,Potential,746.14,373.07
15601.0,11,14,6733.33,5,5,5,Champions,6733.33,480.95214285714286
15602.0,8,9,1297.8700000000001,5,5,4,Champions,1297.8700000000001,144.20777777777778
15603.0,79,1,48.480000000000004,2,1,1,Lost,48.480000000000004,48.480000000000004
15604.0,52,1,216.39000000000001,3,1,1,Lost,216.39000000000001,216.39000000000001
15605.0,36,5,1158.63,3,4,4,Loyal,1158.63,231.72600000000003
15606.0,61,9,2920.16,3,5,5,Loyal,2920.16,324.4622222222222
15607.0,337,1,104.76,1,1,1,Lost,104.76,104.76
15608.0,28,4,1093.68,4,4,4,Champions,1093.68,273.42
15609.0,184,1,268.48,1,1,2,Lost,268.48,268.48
15610.0,52,1,112.46000000000001,3,1,1,Lost,112.46000000000001,112.46000000000001
15611.0,10,11,1570.45,5,5,4,Champions,1570.45,142.76818181818183
15612.0,36,2,195.15,3,2,1,Lost,195.15,97.575
15615.0,10,23,9969.74,5,5,5,Champions,9969.74,433.4669565217391
15618.0,33,4,776.851,4,4,3,Loyal,776.851,194.21275
15619.0,11,1,336.4,5,1,2,New,336.4,336.4
15620.0,57,3,1553.18,3,3,4,Potential,1553.18,517.7266666666667
15621.0,4,4,1293.03,5,4,4,Champions,1293.03,323.2575
15622.0,43,9,3688.76,3,5,5,Loyal,3688.76,409.8622222222223
15623.0,141,1,301.03000000000003,2,1,2,Lost,301.03000000000003,301.03000000000003
15624.0,117,4,588.13,2,4,3,Loyal,588.13,147.0325
15625.0,104,4,1534.26,2,4,4,Loyal,1534.26,383.565
15626.0,75,2,660.68,2,2,3,Lost,660.68,330.34
15628.0,5,9,2870.2400000000002,5,5,5,Champions,2870.2400000000002,318.91555555555556
15630.0,45,2,1165.55,3,2,4,Potential,1165.55,582.775
15632.0,16,8,3285.31,4,5,5,Champions,3285.31,410.66375
15634.0,17,1,243.55,4,1,2,New,243.55,243.55
15636.0,90,2,709.76,2,2,3,Lost,709.76,354.88
15637.0,53,1,223.36,3,1,1,Lost,223.36,223.36
15639.0,134,1,425.32,2,1,2,Lost,425.32,425.32
15640.0,4,15,12422.66,5,5,5,Champions,12422.66,828.1773333333333
15641.0,105,4,1780.56,2,4,4,Loyal,1780.56,445.14
15643.0,192,3,664.0,1,3,3,At-Risk,664.0,221.33333333333334
15644.0,166,4,803.42,2,4,3,Loyal,803.42,200.855
15645.0,19,1,590.33,4,1,3,New,590.33,590.33
15646.0,158,3,447.64000000000004,2,3,2,At-Risk,447.64000000000004,149.21333333333334
15648.0,204,2,657.35,1,2,3,Lost,657.35,328.675
15649.0,336,2,816.0,1,2,3,Lost,816.0,408.0
15651.0,37,3,646.3,3,3,3,Potential,646.3,215.4333333333333
15652.0,91,1,337.74,2,1,2,Lost,337.74,337.74
15653.0,93,2,877.44,2,2,3,Lost,877.44,438.72
15654.0,9,2,922.53,5,2,4,Potential,922.53,461.265
15655.0,243,1,560.6700000000001,1,1,3,Lost,560.6700000000001,560.6700000000001
15656.0,45,4,731.1,3,4,3,Loyal,731.1,182.775
15657.0,23,1,30.0,4,1,1,New,30.0,30.0
15658.0,190,5,1024.1000000000001,1,4,4,Loyal,1024.1000000000001,204.82000000000002
15659.0,44,1,306.45,3,1,2,Lost,306.45,306.45
15660.0,25,9,1526.26,4,5,4,Champions,1526.26,169.58444444444444
15661.0,317,2,309.8,1,2,2,Lost,309.8,154.9
15663.0,106,1,138.14,2,1,1,Lost,138.14,138.14
15664.0,51,1,386.43,3,1,2,Lost,386.43,386.43
15665.0,168,2,1983.21,2,2,4,Lost,1983.21,991.605
15667.0,40,1,301.32000000000005,3,1,2,Lost,301.32000000000005,301.32000000000005
15668.0,218,1,76.32000000000001,1,1,1,Lost,76.32000000000001,76.32000000000001
15669.0,40,4,668.74,3,4,3,Loyal,668.74,167.185
15670.0,297,1,173.05,1,1,1,Lost,173.05,173.05
15671.0,19,7,2646.93,4,5,5,Champions,2646.93,378.1328571428571
15673.0,88,4,2881.02,2,4,5,Loyal,2881.02,720.255
15674.0,73,5,2407.6,2,4,5,Loyal,2407.6,481.52
15675.0,81,3,323.69,2,3,2,At-Risk,323.69,107.89666666666666
15676.0,19,3,3364.36,4,3,5,Potential,3364.36,1121.4533333333334
15677.0,49,1,657.23,3,1,3,Lost,657.23,657.23
15678.0,53,1,331.90000000000003,3,1,2,Lost,331.90000000000003,331.90000000000003
15679.0,24,4,756.98,4,4,3,Loyal,756.98,189.245
15680.0,9,3,1323.18,5,3,4,Potential,1323.18,441.06
15681.0,25,5,1426.16,4,4,4,Champions,1426.16,285.232
15683.0,117,1,193.75,2,1,1,Lost,193.75,193.75
15687.0,9,9,2973.6,5,5,5,Champions,2973.6,330.4
15689.0,120,2,254.1,2,2,2,Lost,254.1,127.05
15690.0,4,2,239.76,5,2,1,Lost,239.76,119.88
15691.0,252,1,136.8,1,1,1,Lost,136.8,136.8
15692.0,28,1,191.04,4,1,1,New,191.04,191.04
15694.0,1,13,6464.4,5,5,5,Champions,6464.4,497.2615384615384
15695.0,267,2,409.98,1,2,2,Lost,409.98,204.99
15696.0,33,8,2681.26,4,5,5,Champions,2681.26,335.1575
15699.0,18,1,309.65,4,1,2,New,309.65,309.65
15700.0,172,2,596.95,2,2,3,Lost,596.95,298.475
15701.0,2,4,1533.64,5,4,4,Champions,1533.64,383.41
15703.0,265,1,211.5,1,1,1,Lost,211.5,211.5
15704.0,140,4,2227.94,2,4,5,Loyal,2227.94,556.985
15705.0,201,1,143.1,1,1,1,Lost,143.1,143.1
15706.0,64,4,1043.16,3,4,4,Loyal,1043.16,260.79
15707.0,35,4,939.78,3,4,4,Loyal,939.78,234.945
15708.0,41,7,3339.34,3,5,5,Loyal,3339.34,477.04857142857145
15709.0,284,1,133.25,1,1,1,Lost,133.25,133.25
15712.0,9,5,1034.8600000000001,5,4,4,Champions,1034.8600000000001,206.97200000000004
15713.0,143,2,339.3,2,2,2,Lost,339.3,169.65
15714.0,12,2,314.2,5,2,2,Lost,314.2,157.1
15716.0,146,4,1087.56,2,4,4,Loyal,1087.56,271.89
15717.0,234,1,150.3,1,1,1,Lost,150.3,150.3
15719.0,33,13,4891.42,4,5,5,Champions,4891.42,376.26307692307694
15720.0,24,1,577.9,4,1,3,New,577.9,577.9
15721.0,12,1,500.28000000000003,5,1,3,New,500.28000000000003,500.28000000000003
15722.0,36,5,2222.56,3,4,5,Loyal,2222.56,444.512
15723.0,365,1,197.65,1,1,1,Lost,197.65,197.65
15724.0,201,2,207.75,1,2,1,Lost,207.75,103.875
15725.0,15,1,415.25,4,1,2,New,415.25,415.25
15727.0,17,7,5094.86,4,5,5,Champions,5094.86,727.8371428571428
15729.0,213,1,85.0,1,1,1,Lost,85.0,85.0
15730.0,66,3,1120.88,3,3,4,Potential,1120.88,373.6266666666667
15732.0,212,2,267.12,1,2,2,Lost,267.12,133.56
15733.0,283,1,162.3,1,1,1,Lost,162.3,162.3
15734.0,115,2,1256.45,2,2,4,Lost,1256.45,628.225
15737.0,15,8,1172.1200000000001,4,5,4,Champions,1172.1200000000001,146.51500000000001
15738.0,19,15,4325.9,4,5,5,Champions,4325.9,288.3933333333333
15739.0,66,1,449.12,3,1,2,Lost,449.12,449.12
15740.0,49,1,126.80000000000001,3,1,1,Lost,126.80000000000001,126.80000000000001
15743.0,16,4,782.8100000000001,4,4,3,Loyal,782.8100000000001,195.70250000000001
15744.0,78,1,34.8,2,1,1,Lost,34.8,34.8
15745.0,19,4,1094.5900000000001,4,4,4,Champions,1094.5900000000001,273.64750000000004
15746.0,134,1,180.53,2,1,1,Lost,180.53,180.53
15747.0,13,3,922.97,5,3,4,Potential,922.97,307.6566666666667
15748.0,40,1,149.31,3,1,1,Lost,149.31,149.31
15749.0,235,3,44534.3,1,3,5,At-Risk,44534.3,14844.766666666668
15750.0,3,8,2390.69,5,5,5,Champions,2390.69,298.83625
15752.0,40,7,2540.06,3,5,5,Loyal,2540.06,362.86571428571426
15753.0,305,1,79.2,1,1,1,Lost,79.2,79.2
15754.0,51,3,442.07,3,3,2,Lost,442.07,147.35666666666665
15755.0,10,6,2364.25,5,5,5,Champions,2364.25,394.0416666666667
15756.0,61,4,522.59,3,4,3,Loyal,522.59,130.6475
15757.0,66,2,703.92,3,2,3,Potential,703.92,351.96
15758.0,25,1,205.25,4,1,1,New,205.25,205.25
15759.0,218,3,253.04000000000002,1,3,2,At-Risk,253.04000000000002,84.34666666666668
15762.0,65,2,566.75,3,2,3,Potential,566.75,283.375
15763.0,32,2,1059.32,4,2,4,Potential,1059.32,529.66
15764.0,88,6,3279.9700000000003,2,5,5,Loyal,3279.9700000000003,546.6616666666667
15766.0,64,1,315.06,3,1,2,Lost,315.06,315.06
15768.0,116,3,621.83,2,3,3,At-Risk,621.83,207.27666666666667
15769.0,7,25,47764.04,5,5,5,Champions,47764.04,1910.5616
15773.0,6,1,635.6800000000001,5,1,3,New,635.6800000000001,635.6800000000001
15774.0,69,1,270.8,3,1,2,Lost,270.8,270.8
15775.0,245,1,104.9,1,1,1,Lost,104.9,104.9
15776.0,133,1,241.62,2,1,2,Lost,241.62,241.62
15777.0,241,4,1036.91,1,4,4,Loyal,1036.91,259.2275
15780.0,184,3,457.43,1,3,2,At-Risk,457.43,152.47666666666666
15781.0,25,3,345.46000000000004,4,3,2,Lost,345.46000000000004,115.15333333333335
15782.0,10,3,2614.74,5,3,5,Potential,2614.74,871.5799999999999
15783.0,11,1,246.3,5,1,2,New,246.3,246.3
15785.0,33,5,2328.9700000000003,4,4,5,Champions,2328.9700000000003,465.79400000000004
15786.0,46,3,4679.39,3,3,5,Potential,4679.39,1559.7966666666669
15787.0,26,3,948.05,4,3,4,Potential,948.05,316.01666666666665
15789.0,358,1,330.9,1,1,2,Lost,330.9,330.9
15790.0,10,1,220.85,5,1,1,New,220.85,220.85
15791.0,44,2,1612.69,3,2,4,Potential,1612.69,806.345
15793.0,15,3,965.61,4,3,4,Potential,965.61,321.87
15795.0,150,1,610.01,2,1,3,Lost,610.01,610.01
15796.0,1,8,2685.06,5,5,5,Champions,2685.06,335.6325
15797.0,113,4,2207.4,2,4,5,Loyal,2207.4,551.85
15799.0,76,3,853.42,2,3,3,At-Risk,853.42,284.4733333333333
15800.0,107,2,697.09,2,2,3,Lost,697.09,348.545
15801.0,46,3,1063.95,3,3,4,Potential,1063.95,354.65000000000003
15802.0,143,1,451.42,2,1,2,Lost,451.42,451.42
15803.0,51,1,415.82000000000005,3,1,2,Lost,415.82000000000005,415.82000000000005
15804.0,1,13,4206.39,5,5,5,Champions,4206.39,323.5684615384616
15805.0,23,17,5394.99,4,5,5,Champions,5394.99,317.35235294117643
15806.0,46,3,774.08,3,3,3,Potential,774.08,258.0266666666667
15807.0,50,3,853.8000000000001,3,3,3,Potential,853.8000000000001,284.6
15808.0,306,4,3710.8700000000003,1,4,5,Loyal,3710.8700000000003,927.7175000000001
15809.0,36,5,482.05,3,4,3,Loyal,482.05,96.41
15810.0,79,4,1094.34,2,4,4,Loyal,1094.34,273.585
15811.0,22,6,2200.77,4,5,5,Champions,2200.77,366.795
15812.0,107,5,1801.14,2,4,4,Loyal,1801.14,360.228
15813.0,208,2,1303.9099999999999,1,2,4,Lost,1303.9099999999999,651.9549999999999
15814.0,17,4,1945.3300000000002,4,4,4,Champions,1945.3300000000002,486.33250000000004
15815.0,64,5,2090.1,3,4,5,Loyal,2090.1,418.02
15819.0,49,4,1865.15,3,4,4,Loyal,1865.15,466.2875
15820.0,320,1,206.98,1,1,1,Lost,206.98,206.98
15821.0,44,2,551.16,3,2,3,Potential,551.16,275.58
15822.0,3,2,885.47,5,2,3,Potential,885.47,442.735
15825.0,172,1,532.94,2,1,3,Lost,532.94,532.94
15826.0,56,3,1613.51,3,3,4,Potential,1613.51,537.8366666666667
15827.0,73,14,1836.09,2,5,4,Loyal,1836.09,131.1492857142857
15829.0,99,2,620.54,2,2,3,Lost,620.54,310.27
15830.0,38,1,576.0,3,1,3,Lost,576.0,576.0
15831.0,58,3,774.94,3,3,3,Potential,774.94,258.31333333333333
15832.0,254,1,746.91,1,1,3,Lost,746.91,746.91
15834.0,70,4,2202.25,3,4,5,Loyal,2202.25,550.5625
15835.0,44,4,933.29,3,4,4,Loyal,933.29,233.3225
15836.0,50,1,137.37,3,1,1,Lost,137.37,137.37
15837.0,65,1,391.98,3,1,2,Lost,391.98,391.98
15838.0,11,17,25771.64,5,5,5,Champions,25771.64,1515.9788235294118
15839.0,33,3,997.19,4,3,4,Potential,997.19,332.3966666666667
15840.0,59,2,355.56,3,2,2,Lost,355.56,177.78
15841.0,73,4,1208.46,2,4,4,Loyal,1208.46,302.115
15843.0,304,1,118.95,1,1,1,Lost,118.95,118.95
15844.0,46,1,130.73999999999998,3,1,1,Lost,130.73999999999998,130.73999999999998
15845.0,18,8,3671.81,4,5,5,Champions,3671.81,458.97625
15847.0,38,2,380.77,3,2,2,Lost,380.77,190.385
15850.0,19,2,233.45,4,2,1,Lost,233.45,116.725
15852.0,187,2,160.71,1,2,1,Lost,160.71,80.355
15853.0,52,1,100.3,3,1,1,Lost,100.3,100.3
15854.0,4,12,2899.31,5,5,5,Champions,2899.31,241.60916666666665
15855.0,137,5,698.72,2,4,3,Loyal,698.72,139.744
15856.0,4,27,16161.710000000001,5,5,5,Champions,16161.710000000001,598.5818518518519
15857.0,19,1,297.0,4,1,2,New,297.0,297.0
15858.0,16,5,1438.85,4,4,4,Champions,1438.85,287.77
15860.0,41,8,930.76,3,5,4,Loyal,930.76,116.345
15861.0,12,8,2934.49,5,5,5,Champions,2934.49,366.81125
15862.0,8,4,826.23,5,4,3,Loyal,826.23,206.5575
15863.0,26,2,68.84,4,2,1,Lost,68.84,34.42
15864.0,22,6,1936.32,4,5,4,Champions,1936.32,322.71999999999997
15865.0,41,3,895.13,3,3,3,Potential,895.13,298.37666666666667
15866.0,101,1,206.65,2,1,1,Lost,206.65,206.65
15867.0,5,15,3705.34,5,5,5,Champions,3705.34,247.02266666666668
15869.0,277,2,143.84,1,2,1,Lost,143.84,71.92
15870.0,33,1,354.09000000000003,4,1,2,New,354.09000000000003,354.09000000000003
15872.0,15,2,356.78,4,2,2,Lost,356.78,178.39
15874.0,64,7,3887.5,3,5,5,Loyal,3887.5,555.3571428571429
15877.0,2,2,468.38,5,2,2,Lost,468.38,234.19
15880.0,369,1,343.28,1,1,2,Lost,343.28,343.28
15881.0,312,5,501.39,1,4,3,Loyal,501.39,100.27799999999999
15882.0,199,4,516.36,1,4,3,Loyal,516.36,129.09
15883.0,2,2,387.98,5,2,2,Lost,387.98,193.99
15885.0,93,2,364.35,2,2,2,Lost,364.35,182.175
15886.0,60,1,181.09,3,1,1,Lost,181.09,181.09
15888.0,81,1,168.31,2,1,1,Lost,168.31,168.31
15889.0,157,2,429.32,2,2,2,Lost,429.32,214.66
15891.0,227,1,509.21999999999997,1,1,3,Lost,509.21999999999997,509.21999999999997
15894.0,253,2,262.3,1,2,2,Lost,262.3,131.15
15895.0,150,1,179.17,2,1,1,Lost,179.17,179.17
15897.0,194,2,222.05,1,2,1,Lost,222.05,111.025
15898.0,1,5,1366.83,5,4,4,Champions,1366.83,273.366
15899.0,369,1,42.65,1,1,1,Lost,42.65,42.65
15900.0,24,1,351.11,4,1,2,New,351.11,351.11
15901.0,17,3,332.12,4,3,2,Lost,332.12,110.70666666666666
15903.0,10,7,5126.76,5,5,5,Champions,5126.76,732.3942857142857
15904.0,8,1,157.18,5,1,1,New,157.18,157.18
15906.0,20,7,1552.24,4,5,4,Champions,1552.24,221.74857142857144
15907.0,4,3,946.8,5,3,4,Potential,946.8,315.59999999999997
15909.0,174,1,191.94,2,1,1,Lost,191.94,191.94
15910.0,1,8,1200.18,5,5,4,Champions,1200.18,150.0225
15912.0,178,2,254.12,2,2,2,Lost,254.12,127.06
15916.0,16,8,1510.24,4,5,4,Champions,1510.24,188.78
15917.0,248,1,123.1,1,1,1,Lost,123.1,123.1
15918.0,191,2,320.71000000000004,1,2,2,Lost,320.71000000000004,160.35500000000002
15919.0,20,2,584.74,4,2,3,Potential,584.74,292.37
15920.0,154,4,163.75,2,4,1,At-Risk,163.75,40.9375
15921.0,173,1,254.91,2,1,2,Lost,254.91,254.91
15922.0,373,1,369.5,1,1,2,Lost,369.5,369.5
15923.0,373,1,113.78,1,1,1,Lost,113.78,113.78
15925.0,194,1,207.15,1,1,1,Lost,207.15,207.15
15930.0,67,1,426.63,3,1,2,Lost,426.63,426.63
15932.0,4,8,2325.71,5,5,5,Champions,2325.71,290.71375
15933.0,21,3,1088.74,4,3,4,Potential,1088.74,362.91333333333336
15935.0,239,2,416.86,1,2,2,Lost,416.86,208.43
15937.0,64,1,145.35000000000002,3,1,1,Lost,145.35000000000002,145.35000000000002
15938.0,112,5,375.76,2,4,2,At-Risk,375.76,75.152
15939.0,90,14,6100.01,2,5,5,Loyal,6100.01,435.71500000000003
15940.0,311,1,35.8,1,1,1,Lost,35.8,35.8
15942.0,134,1,337.44,2,1,2,Lost,337.44,337.44
15944.0,277,1,325.1,1,1,2,Lost,325.1,325.1
15945.0,365,1,181.0,1,1,1,Lost,181.0,181.0
15947.0,83,1,1708.24,2,1,4,Lost,1708.24,1708.24
15948.0,8,2,955.24,5,2,4,Potential,955.24,477.62
15949.0,17,2,364.72,4,2,2,Lost,364.72,182.36
15950.0,32,4,1662.6100000000001,4,4,4,Champions,1662.6100000000001,415.65250000000003
15951.0,9,2,697.72,5,2,3,Potential,697.72,348.86
15952.0,34,4,796.07,3,4,3,Loyal,796.07,199.0175
15953.0,15,8,1659.3799999999999,4,5,4,Champions,1659.3799999999999,207.42249999999999
15955.0,24,14,4399.76,4,5,5,Champions,4399.76,314.2685714285714
15957.0,32,1,428.89,4,1,2,New,428.89,428.89
15958.0,74,1,104.35,2,1,1,Lost,104.35,104.35
15963.0,20,2,470.76,4,2,2,Lost,470.76,235.38
15965.0,17,4,835.89,4,4,3,Loyal,835.89,208.9725
15967.0,23,2,413.88,4,2,2,Lost,413.88,206.94
15969.0,3,3,666.1,5,3,3,Potential,666.1,222.03333333333333
15970.0,304,1,164.7,1,1,1,Lost,164.7,164.7
15971.0,18,12,4194.9,4,5,5,Champions,4194.9,349.575
15973.0,367,1,307.82000000000005,1,1,2,Lost,307.82000000000005,307.82000000000005
15974.0,39,7,3415.11,3,5,5,Loyal,3415.11,487.8728571428572
15975.0,84,1,371.01,2,1,2,Lost,371.01,371.01
15976.0,165,2,421.84,2,2,2,Lost,421.84,210.92
15977.0,17,2,1041.03,4,2,4,Potential,1041.03,520.515
15978.0,77,1,1098.78,2,1,4,Lost,1098.78,1098.78
15980.0,89,3,2398.86,2,3,5,At-Risk,2398.86,799.62
15981.0,25,8,3408.48,4,5,5,Champions,3408.48,426.06
15983.0,22,4,1470.77,4,4,4,Champions,1470.77,367.6925
15984.0,3,10,2825.27,5,5,5,Champions,2825.27,282.527
15985.0,123,2,1117.22,2,2,4,Lost,1117.22,558.61
15986.0,30,1,154.6,4,1,1,New,154.6,154.6
15987.0,12,7,1451.28,5,5,4,Champions,1451.28,207.32571428571427
15988.0,19,1,147.63,4,1,1,New,147.63,147.63
15990.0,44,2,725.81,3,2,3,Potential,725.81,362.905
15992.0,4,1,41.989999999999995,5,1,1,New,41.989999999999995,41.989999999999995
15993.0,9,7,2792.44,5,5,5,Champions,2792.44,398.92
15994.0,55,1,427.07,3,1,2,Lost,427.07,427.07
15996.0,88,6,1050.48,2,5,4,Loyal,1050.48,175.08
15998.0,37,5,3036.71,3,4,5,Loyal,3036.71,607.342
16000.0,3,3,12393.7,5,3,5,Potential,12393.7,4131.233333333334
16003.0,30,5,2724.87,4,4,5,Champions,2724.87,544.9739999999999
16005.0,12,4,606.87,5,4,3,Loyal,606.87,151.7175
16006.0,211,1,101.4,1,1,1,Lost,101.4,101.4
16007.0,48,4,1617.74,3,4,4,Loyal,1617.74,404.435
16008.0,24,3,441.48,4,3,2,Lost,441.48,147.16
16009.0,22,4,989.41,4,4,4,Champions,989.41,247.3525
16010.0,246,3,402.15,1,3,2,At-Risk,402.15,134.04999999999998
16011.0,8,16,3332.71,5,5,5,Champions,3332.71,208.294375
16012.0,35,3,1415.29,3,3,4,Potential,1415.29,471.7633333333333
16013.0,4,44,36301.16,5,5,5,Champions,36301.16,825.0263636363637
16014.0,38,3,650.78,3,3,3,Potential,650.78,216.92666666666665
16015.0,4,3,696.33,5,3,3,Potential,696.33,232.11
16016.0,3,8,1481.51,5,5,4,Champions,1481.51,185.18875
16017.0,47,1,206.81,3,1,1,Lost,206.81,206.81
16018.0,39,2,408.9,3,2,2,Lost,408.9,204.45
16019.0,47,9,3700.14,3,5,5,Loyal,3700.14,411.12666666666667
16020.0,17,3,851.01,4,3,3,Potential,851.01,283.67
16022.0,260,1,628.28,1,1,3,Lost,628.28,628.28
16023.0,46,3,704.21,3,3,3,Potential,704.21,234.73666666666668
16024.0,12,1,243.44,5,1,2,New,243.44,243.44
16025.0,30,1,439.65999999999997,4,1,2,New,439.65999999999997,439.65999999999997
16026.0,43,1,236.09,3,1,1,Lost,236.09,236.09
16027.0,92,6,918.72,2,5,4,Loyal,918.72,153.12
16029.0,39,62,69486.09,3,5,5,Loyal,69486.09,1120.743387096774
16030.0,310,1,321.49,1,1,2,Lost,321.49,321.49
16031.0,92,2,543.94,2,2,3,Lost,543.94,271.97
16033.0,6,20,8512.78,5,5,5,Champions,8512.78,425.639
16034.0,196,3,437.70000000000005,1,3,2,At-Risk,437.70000000000005,145.9
16036.0,87,2,747.02,2,2,3,Lost,747.02,373.51
16037.0,270,3,838.52,1,3,3,At-Risk,838.52,279.50666666666666
16038.0,8,3,436.98,5,3,2,Lost,436.98,145.66
16040.0,65,3,1313.55,3,3,4,Potential,1313.55,437.84999999999997
16041.0,31,3,3166.4,4,3,5,Potential,3166.4,1055.4666666666667
16042.0,22,5,1197.27,4,4,4,Champions,1197.27,239.454
16043.0,38,4,773.99,3,4,3,Loyal,773.99,193.4975
16045.0,120,4,1309.2,2,4,4,Loyal,1309.2,327.3
16048.0,373,2,221.64000000000001,1,2,1,Lost,221.64000000000001,110.82000000000001
16049.0,40,3,1105.96,3,3,4,Potential,1105.96,368.65333333333336
16050.0,174,1,122.0,2,1,1,Lost,122.0,122.0
16052.0,54,1,356.73,3,1,2,Lost,356.73,356.73
16053.0,33,2,1351.29,4,2,4,Potential,1351.29,675.645
16054.0,145,1,783.9,2,1,3,Lost,783.9,783.9
16055.0,221,1,134.8,1,1,1,Lost,134.8,134.8
16056.0,45,1,664.85,3,1,3,Lost,664.85,664.85
16057.0,16,7,2236.42,4,5,5,Champions,2236.42,319.48857142857145
16059.0,66,6,1451.6100000000001,3,5,4,Loyal,1451.6100000000001,241.93500000000003
16062.0,10,4,1153.62,5,4,4,Champions,1153.62,288.405
16063.0,260,1,335.32,1,1,2,Lost,335.32,335.32
16065.0,365,1,366.29,1,1,2,Lost,366.29,366.29
16066.0,17,5,1516.77,4,4,4,Champions,1516.77,303.354
16070.0,22,2,852.15,4,2,3,Potential,852.15,426.075
